team,season,role,position,shirt_number,full_name,country,is_overseas,birthdate
FC Barcelona,1996/1997,Player,Forward,10.0,Giovanni,Brazil,1,1972-02-04
FC Barcelona,1996/1997,Player,Defender,12.0,Sergi Barjuán,Spain,0,1971-12-28
FC Barcelona,1996/1997,Player,Defender,15.0,Laurent Blanc,France,1,1965-11-19
FC Barcelona,1996/1997,Player,Forward,17.0,Emmanuel Amunike,Nigeria,1,1970-12-25
FC Barcelona,1996/1997,Player,Midfielder,18.0,Guillermo Amor,Spain,0,1967-12-04
FC Barcelona,1996/1997,Player,Defender,20.0,Nadal,Spain,0,1966-07-28
FC Barcelona,1996/1997,Player,Midfielder,21.0,Luis Enrique,Spain,0,1970-05-08
FC Barcelona,1996/1997,Player,Midfielder,23.0,De la Peña,Spain,0,1976-05-06
FC Barcelona,1996/1997,Player,Defender,24.0,Fernando Couto,Portugal,1,1969-08-02
FC Barcelona,1996/1997,Player,Midfielder,26.0,Celades,Spain,0,1975-09-29
FC Barcelona,1996/1997,Player,Midfielder,27.0,Roger,Spain,0,1976-12-15
FC Barcelona,1996/1997,Player,Goalkeeper,28.0,Arnau,Spain,0,1975-03-23
FC Barcelona,1996/1997,Staff,Ass. Manager,,José Mourinho,Portugal,1,1963-01-26
FC Barcelona,1996/1997,Player,Defender,,Gheorghe Popescu,Romania,1,1967-10-09
FC Barcelona,1996/1997,Player,Defender,,Albert Ferrer,Spain,0,1970-06-06
FC Barcelona,1996/1997,Player,Forward,,Juan Pizzi,Spain,0,1968-06-07
FC Barcelona,1996/1997,Player,Forward,,Cuéllar,Spain,0,1972-09-13
FC Barcelona,1996/1997,Player,Goalkeeper,,Lopetegui,Spain,0,1966-09-28
FC Barcelona,1996/1997,Player,Goalkeeper,,Busquets,Spain,0,1967-07-19
FC Barcelona,1996/1997,Player,Goalkeeper,,Vítor Baía,Portugal,1,1969-10-15
FC Barcelona,1996/1997,Staff,Manager,,Bobby Robson,England,1,1933-02-18
FC Barcelona,1996/1997,Player,Midfielder,,Goran Vučević,Croatia,1,1971-05-18
FC Barcelona,1995/1996,Player,Midfielder,4.0,Pep Guardiola,Spain,0,1971-01-18
FC Barcelona,1995/1996,Player,Defender,5.0,Abelardo,Spain,0,1970-04-19
FC Barcelona,1995/1996,Player,Midfielder,6.0,Óscar,Spain,0,1973-04-26
FC Barcelona,1995/1996,Player,Midfielder,7.0,Luís Figo,Portugal,1,1972-11-04
FC Barcelona,1995/1996,Player,Midfielder,8.0,Guillermo Amor,Spain,0,1967-12-04
FC Barcelona,1995/1996,Player,Defender,12.0,Sergi Barjuán,Spain,0,1971-12-28
FC Barcelona,1995/1996,Player,Defender,20.0,Nadal,Spain,0,1966-07-28
FC Barcelona,1995/1996,Player,Midfielder,23.0,De la Peña,Spain,0,1976-05-06
FC Barcelona,1995/1996,Player,Midfielder,24.0,Roger,Spain,0,1976-12-15
FC Barcelona,1995/1996,Player,Midfielder,26.0,Celades,Spain,0,1975-09-29
FC Barcelona,1995/1996,Player,Defender,,Gheorghe Popescu,Romania,1,1967-10-09
FC Barcelona,1995/1996,Player,Defender,,Albert Ferrer,Spain,0,1970-06-06
FC Barcelona,1995/1996,Player,Defender,,Carreras,Spain,0,1972-09-24
FC Barcelona,1995/1996,Player,Defender,,Xavi Roca,Spain,0,1974-01-19
FC Barcelona,1995/1996,Player,Defender,,Quique Álvarez,Spain,0,1975-07-20
FC Barcelona,1995/1996,Player,Forward,,Meho Kodro,Bosnia-Herzegovina,1,1967-01-12
FC Barcelona,1995/1996,Player,Forward,,Cuéllar,Spain,0,1972-09-13
FC Barcelona,1995/1996,Player,Forward,,García Pimienta,Spain,0,1974-08-03
FC Barcelona,1995/1996,Player,Forward,,Juanjo,Spain,0,1977-05-04
FC Barcelona,1995/1996,Player,Goalkeeper,,Angoy,Spain,0,1966-05-22
FC Barcelona,1995/1996,Player,Goalkeeper,,Lopetegui,Spain,0,1966-09-28
FC Barcelona,1995/1996,Player,Goalkeeper,,Busquets,Spain,0,1967-07-19
FC Barcelona,1995/1996,Staff,Manager,,Johan Cruyff,Netherlands,1,1947-04-25
FC Barcelona,1995/1996,Player,Midfielder,,Bakero,Spain,0,1963-02-11
FC Barcelona,1995/1996,Player,Midfielder,,Gheorghe Hagi,Romania,1,1965-02-05
FC Barcelona,1995/1996,Player,Midfielder,,Robert Prosinečki,Croatia,1,1969-01-12
FC Barcelona,1995/1996,Player,Midfielder,,Jordi Cruyff,Netherlands,1,1974-02-09
FC Barcelona,1995/1996,Player,Midfielder,,Setvalls,Spain,0,1974-08-20
FC Barcelona,1995/1996,Player,Midfielder,,Moreno,Spain,0,1975-04-14
FC Barcelona,1995/1996,Player,Midfielder,,Rufete,Spain,0,1976-11-20
FC Barcelona,1995/1996,Player,Midfielder,,Velamazán,Spain,0,1977-01-22
FC Barcelona,1994/1995,Player,Defender,5.0,Abelardo,Spain,0,1970-04-19
FC Barcelona,1994/1995,Player,Forward,8.0,Hristo Stoichkov,Bulgaria,1,1966-02-08
FC Barcelona,1994/1995,Player,Defender,12.0,Sergi Barjuán,Spain,0,1971-12-28
FC Barcelona,1994/1995,Player,Defender,20.0,Nadal,Spain,0,1966-07-28
FC Barcelona,1994/1995,Player,Defender,,Ronald Koeman,Netherlands,1,1963-03-21
FC Barcelona,1994/1995,Player,Defender,,Sánchez Jara,Spain,0,1969-09-16
FC Barcelona,1994/1995,Player,Defender,,Albert Ferrer,Spain,0,1970-06-06
FC Barcelona,1994/1995,Player,Defender,,Gonzalo Moreno,Spain,0,1972-05-06
FC Barcelona,1994/1995,Player,Forward,,Begiristáin,Spain,0,1964-08-12
FC Barcelona,1994/1995,Player,Forward,,Romário,Brazil,1,1966-01-29
FC Barcelona,1994/1995,Player,Forward,,Escaich,Spain,0,1968-09-06
FC Barcelona,1994/1995,Player,Goalkeeper,,Angoy,Spain,0,1966-05-22
FC Barcelona,1994/1995,Player,Goalkeeper,,Lopetegui,Spain,0,1966-09-28
FC Barcelona,1994/1995,Player,Goalkeeper,,Busquets,Spain,0,1967-07-19
FC Barcelona,1994/1995,Staff,Manager,,Johan Cruyff,Netherlands,1,1947-04-25
FC Barcelona,1994/1995,Player,Midfielder,,Bakero,Spain,0,1963-02-11
FC Barcelona,1994/1995,Player,Midfielder,,Eusebio Sacristán,Spain,0,1964-04-13
FC Barcelona,1994/1995,Player,Midfielder,,Gheorghe Hagi,Romania,1,1965-02-05
FC Barcelona,1994/1995,Player,Midfielder,,Igor Korneev,Russia,1,1967-09-04
FC Barcelona,1994/1995,Player,Midfielder,,Guillermo Amor,Spain,0,1967-12-04
FC Barcelona,1994/1995,Player,Midfielder,,Escurza,Spain,0,1970-01-17
FC Barcelona,1994/1995,Player,Midfielder,,Pep Guardiola,Spain,0,1971-01-18
FC Barcelona,1994/1995,Player,Midfielder,,José Marí,Spain,0,1971-02-10
FC Barcelona,1994/1995,Player,Midfielder,,Ivan Iglesias,Spain,0,1971-12-16
FC Barcelona,1994/1995,Player,Midfielder,,Jordi Cruyff,Netherlands,1,1974-02-09
FC Barcelona,1994/1995,Player,Midfielder,,Arpón,Spain,0,1975-04-09
FC Barcelona,1994/1995,Player,Midfielder,,Roger,Spain,0,1976-12-15
FC Barcelona,1993/1994,Player,Forward,8.0,Hristo Stoichkov,Bulgaria,1,1966-02-08
FC Barcelona,1993/1994,Player,Defender,12.0,Sergi Barjuán,Spain,0,1971-12-28
FC Barcelona,1993/1994,Player,Defender,20.0,Nadal,Spain,0,1966-07-28
FC Barcelona,1993/1994,Player,Defender,,Ronald Koeman,Netherlands,1,1963-03-21
FC Barcelona,1993/1994,Player,Defender,,Juan Carlos,Spain,0,1965-01-19
FC Barcelona,1993/1994,Player,Defender,,Albert Ferrer,Spain,0,1970-06-06
FC Barcelona,1993/1994,Player,Forward,,Julio Salinas,Spain,0,1962-09-11
FC Barcelona,1993/1994,Player,Forward,,Begiristáin,Spain,0,1964-08-12
FC Barcelona,1993/1994,Player,Forward,,Quique Estebaranz,Spain,0,1965-10-06
FC Barcelona,1993/1994,Player,Forward,,Romário,Brazil,1,1966-01-29
FC Barcelona,1993/1994,Player,Goalkeeper,,Zubizarreta,Spain,0,1961-10-23
FC Barcelona,1993/1994,Player,Goalkeeper,,Busquets,Spain,0,1967-07-19
FC Barcelona,1993/1994,Staff,Manager,,Johan Cruyff,Netherlands,1,1947-04-25
FC Barcelona,1993/1994,Player,Midfielder,,Bakero,Spain,0,1963-02-11
FC Barcelona,1993/1994,Player,Midfielder,,Eusebio Sacristán,Spain,0,1964-04-13
FC Barcelona,1993/1994,Player,Midfielder,,Michael Laudrup,Denmark,1,1964-06-15
FC Barcelona,1993/1994,Player,Midfielder,,Goikoetxea,Spain,0,1965-10-21
FC Barcelona,1993/1994,Player,Midfielder,,Guillermo Amor,Spain,0,1967-12-04
FC Barcelona,1993/1994,Player,Midfielder,,Pep Guardiola,Spain,0,1971-01-18
FC Barcelona,1993/1994,Player,Midfielder,,Ivan Iglesias,Spain,0,1971-12-16
FC Barcelona,1993/1994,Player,Midfielder,,Ronnie Ekelund,Denmark,1,1972-08-21
FC Barcelona,1993/1994,Player,Midfielder,,Óscar,Spain,0,1973-04-26
FC Barcelona,1993/1994,Player,Midfielder,,Jordi Cruyff,Netherlands,1,1974-02-09
FC Barcelona,1992/1993,Player,Defender,20.0,Nadal,Spain,0,1966-07-28
FC Barcelona,1992/1993,Player,Defender,,Alexanko,Spain,0,1956-05-15
FC Barcelona,1992/1993,Player,Defender,,Ronald Koeman,Netherlands,1,1963-03-21
FC Barcelona,1992/1993,Player,Defender,,Juan Carlos,Spain,0,1965-01-19
FC Barcelona,1992/1993,Player,Defender,,Miquel Soler,Spain,0,1965-03-16
FC Barcelona,1992/1993,Player,Defender,,Pablo Alfaro,Spain,0,1969-04-24
FC Barcelona,1992/1993,Player,Defender,,Albert Ferrer,Spain,0,1970-06-06
FC Barcelona,1992/1993,Player,Defender,,Carreras,Spain,0,1972-09-24
FC Barcelona,1992/1993,Player,Forward,,Julio Salinas,Spain,0,1962-09-11
FC Barcelona,1992/1993,Player,Forward,,Begiristáin,Spain,0,1964-08-12
FC Barcelona,1992/1993,Player,Forward,,Hristo Stoichkov,Bulgaria,1,1966-02-08
FC Barcelona,1992/1993,Player,Forward,,Maqueda,Spain,0,1971-01-18
FC Barcelona,1992/1993,Player,Goalkeeper,,Zubizarreta,Spain,0,1961-10-23
FC Barcelona,1992/1993,Player,Goalkeeper,,Busquets,Spain,0,1967-07-19
FC Barcelona,1992/1993,Staff,Manager,,Johan Cruyff,Netherlands,1,1947-04-25
FC Barcelona,1992/1993,Player,Midfielder,,Bakero,Spain,0,1963-02-11
FC Barcelona,1992/1993,Player,Midfielder,,Eusebio Sacristán,Spain,0,1964-04-13
FC Barcelona,1992/1993,Player,Midfielder,,Michael Laudrup,Denmark,1,1964-06-15
FC Barcelona,1992/1993,Player,Midfielder,,Goikoetxea,Spain,0,1965-10-21
FC Barcelona,1992/1993,Player,Midfielder,,Guillermo Amor,Spain,0,1967-12-04
FC Barcelona,1992/1993,Player,Midfielder,,Richard Witschge,Netherlands,1,1969-09-20
FC Barcelona,1992/1993,Player,Midfielder,,Pep Guardiola,Spain,0,1971-01-18
FC Barcelona,1992/1993,Player,Midfielder,,Goran Vučević,Croatia,1,1971-05-18
FC Barcelona,1992/1993,Player,Midfielder,,Óscar,Spain,0,1973-04-26
FC Barcelona,1992/1993,Player,Midfielder,,Jordi Cruyff,Netherlands,1,1974-02-09
FC Barcelona,1991/1992,Player,Defender,20.0,Nadal,Spain,0,1966-07-28
FC Barcelona,1991/1992,Player,Defender,,Alexanko,Spain,0,1956-05-15
FC Barcelona,1991/1992,Player,Defender,,Ronald Koeman,Netherlands,1,1963-03-21
FC Barcelona,1991/1992,Player,Defender,,Serna,Spain,0,1964-01-21
FC Barcelona,1991/1992,Player,Defender,,Juan Carlos,Spain,0,1965-01-19
FC Barcelona,1991/1992,Player,Defender,,Cristóbal Parralo,Spain,0,1967-08-21
FC Barcelona,1991/1992,Player,Defender,,Nando,Spain,0,1967-10-30
FC Barcelona,1991/1992,Player,Defender,,Albert Ferrer,Spain,0,1970-06-06
FC Barcelona,1991/1992,Player,Defender,,Carreras,Spain,0,1972-09-24
FC Barcelona,1991/1992,Player,Forward,,Julio Salinas,Spain,0,1962-09-11
FC Barcelona,1991/1992,Player,Forward,,Begiristáin,Spain,0,1964-08-12
FC Barcelona,1991/1992,Player,Forward,,Hristo Stoichkov,Bulgaria,1,1966-02-08
FC Barcelona,1991/1992,Player,Forward,,Maqueda,Spain,0,1971-01-18
FC Barcelona,1991/1992,Player,Forward,,Thomas Christiansen,Panama,1,1973-03-11
FC Barcelona,1991/1992,Player,Goalkeeper,,Zubizarreta,Spain,0,1961-10-23
FC Barcelona,1991/1992,Player,Goalkeeper,,Busquets,Spain,0,1967-07-19
FC Barcelona,1991/1992,Staff,Manager,,Johan Cruyff,Netherlands,1,1947-04-25
FC Barcelona,1991/1992,Player,Midfielder,,Bakero,Spain,0,1963-02-11
FC Barcelona,1991/1992,Player,Midfielder,,Eusebio Sacristán,Spain,0,1964-04-13
FC Barcelona,1991/1992,Player,Midfielder,,Michael Laudrup,Denmark,1,1964-06-15
FC Barcelona,1991/1992,Player,Midfielder,,Goikoetxea,Spain,0,1965-10-21
FC Barcelona,1991/1992,Player,Midfielder,,Guillermo Amor,Spain,0,1967-12-04
FC Barcelona,1991/1992,Player,Midfielder,,Richard Witschge,Netherlands,1,1969-09-20
FC Barcelona,1991/1992,Player,Midfielder,,Pep Guardiola,Spain,0,1971-01-18
FC Barcelona,1990/1991,Player,Defender,,Alexanko,Spain,0,1956-05-15
FC Barcelona,1990/1991,Player,Defender,,Julio Alberto,Spain,0,1958-10-07
FC Barcelona,1990/1991,Player,Defender,,López Rekarte,Spain,0,1962-03-26
FC Barcelona,1990/1991,Player,Defender,,Ronald Koeman,Netherlands,1,1963-03-21
FC Barcelona,1990/1991,Player,Defender,,Serna,Spain,0,1964-01-21
FC Barcelona,1990/1991,Player,Defender,,Miquel Soler,Spain,0,1965-03-16
FC Barcelona,1990/1991,Player,Defender,,Sergi,Spain,0,1967-10-06
FC Barcelona,1990/1991,Player,Defender,,Nando,Spain,0,1967-10-30
FC Barcelona,1990/1991,Player,Defender,,Herrera,Spain,0,1969-04-22
FC Barcelona,1990/1991,Player,Defender,,Álex García,Spain,0,1970-01-14
FC Barcelona,1990/1991,Player,Defender,,Albert Ferrer,Spain,0,1970-06-06
FC Barcelona,1990/1991,Player,Defender,,Carreras,Spain,0,1972-09-24
FC Barcelona,1990/1991,Player,Forward,,Julio Salinas,Spain,0,1962-09-11
FC Barcelona,1990/1991,Player,Forward,,Begiristáin,Spain,0,1964-08-12
FC Barcelona,1990/1991,Player,Forward,,Hristo Stoichkov,Bulgaria,1,1966-02-08
FC Barcelona,1990/1991,Player,Forward,,Maqueda,Spain,0,1971-01-18
FC Barcelona,1990/1991,Player,Forward,,Pinilla,Spain,0,1971-02-25
FC Barcelona,1990/1991,Player,Goalkeeper,,Zubizarreta,Spain,0,1961-10-23
FC Barcelona,1990/1991,Player,Goalkeeper,,Angoy,Spain,0,1966-05-22
FC Barcelona,1990/1991,Player,Goalkeeper,,Busquets,Spain,0,1967-07-19
FC Barcelona,1990/1991,Staff,Manager,,Johan Cruyff,Netherlands,1,1947-04-25
FC Barcelona,1990/1991,Player,Midfielder,,Urbano,Spain,0,1961-12-22
FC Barcelona,1990/1991,Player,Midfielder,,Bakero,Spain,0,1963-02-11
FC Barcelona,1990/1991,Player,Midfielder,,Eusebio Sacristán,Spain,0,1964-04-13
FC Barcelona,1990/1991,Player,Midfielder,,Michael Laudrup,Denmark,1,1964-06-15
FC Barcelona,1990/1991,Player,Midfielder,,Goikoetxea,Spain,0,1965-10-21
FC Barcelona,1990/1991,Player,Midfielder,,Roura,Spain,0,1967-09-10
FC Barcelona,1990/1991,Player,Midfielder,,Guillermo Amor,Spain,0,1967-12-04
FC Barcelona,1990/1991,Player,Midfielder,,Pep Guardiola,Spain,0,1971-01-18
FC Barcelona,1989/1990,Player,Defender,,Alexanko,Spain,0,1956-05-15
FC Barcelona,1989/1990,Player,Defender,,Julio Alberto,Spain,0,1958-10-07
FC Barcelona,1989/1990,Player,Defender,,López Rekarte,Spain,0,1962-03-26
FC Barcelona,1989/1990,Player,Defender,,Ronald Koeman,Netherlands,1,1963-03-21
FC Barcelona,1989/1990,Player,Defender,,Aloísio,Brazil,1,1963-08-16
FC Barcelona,1989/1990,Player,Defender,,Serna,Spain,0,1964-01-21
FC Barcelona,1989/1990,Player,Defender,,Miquel Soler,Spain,0,1965-03-16
FC Barcelona,1989/1990,Player,Defender,,Sergi,Spain,0,1967-10-06
FC Barcelona,1989/1990,Player,Defender,,Geli,Spain,0,1969-04-22
FC Barcelona,1989/1990,Player,Forward,,Julio Salinas,Spain,0,1962-09-11
FC Barcelona,1989/1990,Player,Forward,,Valverde,Spain,0,1964-02-09
FC Barcelona,1989/1990,Player,Forward,,Begiristáin,Spain,0,1964-08-12
FC Barcelona,1989/1990,Player,Forward,,Onésimo,Spain,0,1968-08-14
FC Barcelona,1989/1990,Player,Forward,,Pinilla,Spain,0,1971-02-25
FC Barcelona,1989/1990,Player,Goalkeeper,,Zubizarreta,Spain,0,1961-10-23
FC Barcelona,1989/1990,Player,Goalkeeper,,Unzué,Spain,0,1967-04-22
FC Barcelona,1989/1990,Staff,Manager,,Johan Cruyff,Netherlands,1,1947-04-25
FC Barcelona,1989/1990,Player,Midfielder,,Urbano,Spain,0,1961-12-22
FC Barcelona,1989/1990,Player,Midfielder,,Robert,Spain,0,1962-07-05
FC Barcelona,1989/1990,Player,Midfielder,,Bakero,Spain,0,1963-02-11
FC Barcelona,1989/1990,Player,Midfielder,,Eusebio Sacristán,Spain,0,1964-04-13
FC Barcelona,1989/1990,Player,Midfielder,,Michael Laudrup,Denmark,1,1964-06-15
FC Barcelona,1989/1990,Player,Midfielder,,Luis Milla,Spain,0,1966-03-12
FC Barcelona,1989/1990,Player,Midfielder,,Roura,Spain,0,1967-09-10
FC Barcelona,1989/1990,Player,Midfielder,,Guillermo Amor,Spain,0,1967-12-04
FC Barcelona,1989/1990,Player,Midfielder,,Jesús Lucendo,Andorra,1,1970-04-19
FC Barcelona,1988/1989,Player,Defender,,Alexanko,Spain,0,1956-05-15
FC Barcelona,1988/1989,Player,Defender,,Julio Alberto,Spain,0,1958-10-07
FC Barcelona,1988/1989,Player,Defender,,Salva,Spain,0,1961-03-04
FC Barcelona,1988/1989,Player,Defender,,López Rekarte,Spain,0,1962-03-26
FC Barcelona,1988/1989,Player,Defender,,Aloísio,Brazil,1,1963-08-16
FC Barcelona,1988/1989,Player,Defender,,Serna,Spain,0,1964-01-21
FC Barcelona,1988/1989,Player,Defender,,Miquel Soler,Spain,0,1965-03-16
FC Barcelona,1988/1989,Player,Defender,,Serer,Spain,0,1966-05-04
FC Barcelona,1988/1989,Player,Defender,,Sergi,Spain,0,1967-10-06
FC Barcelona,1988/1989,Player,Forward,,Carrasco,Spain,0,1959-03-06
FC Barcelona,1988/1989,Player,Forward,,Gary Lineker,England,1,1960-11-30
FC Barcelona,1988/1989,Player,Forward,,Julio Salinas,Spain,0,1962-09-11
FC Barcelona,1988/1989,Player,Forward,,Valverde,Spain,0,1964-02-09
FC Barcelona,1988/1989,Player,Forward,,Begiristáin,Spain,0,1964-08-12
FC Barcelona,1988/1989,Player,Goalkeeper,,Zubizarreta,Spain,0,1961-10-23
FC Barcelona,1988/1989,Player,Goalkeeper,,Unzué,Spain,0,1967-04-22
FC Barcelona,1988/1989,Staff,Manager,,Johan Cruyff,Netherlands,1,1947-04-25
FC Barcelona,1988/1989,Player,Midfielder,,Julio César Romero,Paraguay,1,1957-08-28
FC Barcelona,1988/1989,Player,Midfielder,,Urbano,Spain,0,1961-12-22
FC Barcelona,1988/1989,Player,Midfielder,,Robert,Spain,0,1962-07-05
FC Barcelona,1988/1989,Player,Midfielder,,Bakero,Spain,0,1963-02-11
FC Barcelona,1988/1989,Player,Midfielder,,Eusebio Sacristán,Spain,0,1964-04-13
FC Barcelona,1988/1989,Player,Midfielder,,Luis Milla,Spain,0,1966-03-12
FC Barcelona,1988/1989,Player,Midfielder,,Roura,Spain,0,1967-09-10
FC Barcelona,1988/1989,Player,Midfielder,,Guillermo Amor,Spain,0,1967-12-04
FC Barcelona,1988/1989,Player,Midfielder,,Jesús Lucendo,Andorra,1,1970-04-19
FC Barcelona,1987/1988,Player,Defender,,Migueli,Spain,0,1951-12-19
FC Barcelona,1987/1988,Player,Defender,,Alexanko,Spain,0,1956-05-15
FC Barcelona,1987/1988,Player,Defender,,Gerardo,Spain,0,1956-11-16
FC Barcelona,1987/1988,Player,Defender,,Julio Alberto,Spain,0,1958-10-07
FC Barcelona,1987/1988,Player,Defender,,Salva,Spain,0,1961-03-04
FC Barcelona,1987/1988,Player,Defender,,Cristóbal Parralo,Spain,0,1967-08-21
FC Barcelona,1987/1988,Player,Defender,,Sergi,Spain,0,1967-10-06
FC Barcelona,1987/1988,Player,Forward,,Carrasco,Spain,0,1959-03-06
FC Barcelona,1987/1988,Player,Forward,,Rojo,Spain,0,1959-11-17
FC Barcelona,1987/1988,Player,Forward,,Raúl Amarilla,Paraguay,1,1960-07-19
FC Barcelona,1987/1988,Player,Forward,,Clos,Spain,0,1960-08-08
FC Barcelona,1987/1988,Player,Forward,,Gary Lineker,England,1,1960-11-30
FC Barcelona,1987/1988,Player,Forward,,López López,Spain,0,1965-11-19
FC Barcelona,1987/1988,Player,Forward,,Linde,Spain,0,1969-03-22
FC Barcelona,1987/1988,Player,Goalkeeper,,Urruti,Spain,0,1952-02-17
FC Barcelona,1987/1988,Player,Goalkeeper,,Zubizarreta,Spain,0,1961-10-23
FC Barcelona,1987/1988,Staff,Manager,,Luis Aragonés,Spain,0,1938-07-28
FC Barcelona,1987/1988,Player,Midfielder,,Víctor Muñoz,Spain,0,1957-03-15
FC Barcelona,1987/1988,Player,Midfielder,,Moratalla,Spain,0,1958-10-01
FC Barcelona,1987/1988,Player,Midfielder,,Calderé,Spain,0,1959-01-16
FC Barcelona,1987/1988,Player,Midfielder,,Bernd Schuster,Germany,1,1959-12-22
FC Barcelona,1987/1988,Player,Midfielder,,Manolo,Spain,0,1960-10-29
FC Barcelona,1987/1988,Player,Midfielder,,Urbano,Spain,0,1961-12-22
FC Barcelona,1987/1988,Player,Midfielder,,Robert,Spain,0,1962-07-05
FC Barcelona,1987/1988,Player,Midfielder,,Ángel Pedraza,Spain,0,1962-10-04
FC Barcelona,1987/1988,Player,Midfielder,,Nayim,Spain,0,1966-11-05
FC Barcelona,1986/1987,Player,Defender,,Migueli,Spain,0,1951-12-19
FC Barcelona,1986/1987,Player,Defender,,Esteban Vigo,Spain,0,1955-01-17
FC Barcelona,1986/1987,Player,Defender,,Alexanko,Spain,0,1956-05-15
FC Barcelona,1986/1987,Player,Defender,,Gerardo,Spain,0,1956-11-16
FC Barcelona,1986/1987,Player,Defender,,Julio Alberto,Spain,0,1958-10-07
FC Barcelona,1986/1987,Player,Defender,,Salva,Spain,0,1961-03-04
FC Barcelona,1986/1987,Player,Defender,,Fradera,Spain,0,1963-05-07
FC Barcelona,1986/1987,Player,Forward,,Steve Archibald,Scotland,1,1956-09-27
FC Barcelona,1986/1987,Player,Forward,,Carrasco,Spain,0,1959-03-06
FC Barcelona,1986/1987,Player,Forward,,Marcos Alonso,Spain,0,1959-10-01
FC Barcelona,1986/1987,Player,Forward,,Rojo,Spain,0,1959-11-17
FC Barcelona,1986/1987,Player,Forward,,Raúl Amarilla,Paraguay,1,1960-07-19
FC Barcelona,1986/1987,Player,Forward,,Clos,Spain,0,1960-08-08
FC Barcelona,1986/1987,Player,Forward,,Gary Lineker,England,1,1960-11-30
FC Barcelona,1986/1987,Player,Forward,,Mark Hughes,Wales,1,1963-11-01
FC Barcelona,1986/1987,Player,Goalkeeper,,Urruti,Spain,0,1952-02-17
FC Barcelona,1986/1987,Player,Goalkeeper,,Zubizarreta,Spain,0,1961-10-23
FC Barcelona,1986/1987,Staff,Manager,,Terry Venables,England,1,1943-01-06
FC Barcelona,1986/1987,Player,Midfielder,,Víctor Muñoz,Spain,0,1957-03-15
FC Barcelona,1986/1987,Player,Midfielder,,Moratalla,Spain,0,1958-10-01
FC Barcelona,1986/1987,Player,Midfielder,,Calderé,Spain,0,1959-01-16
FC Barcelona,1986/1987,Player,Midfielder,,Bernd Schuster,Germany,1,1959-12-22
FC Barcelona,1986/1987,Player,Midfielder,,Manolo,Spain,0,1960-10-29
FC Barcelona,1986/1987,Player,Midfielder,,Urbano,Spain,0,1961-12-22
FC Barcelona,1986/1987,Player,Midfielder,,Robert,Spain,0,1962-07-05
FC Barcelona,1986/1987,Player,Midfielder,,Ángel Pedraza,Spain,0,1962-10-04
FC Barcelona,1986/1987,Player,Midfielder,,Nayim,Spain,0,1966-11-05
FC Barcelona,1985/1986,Staff,Ass. Manager,,Allan Harris,England,1,1942-12-28
FC Barcelona,1985/1986,Player,Defender,,Migueli,Spain,0,1951-12-19
FC Barcelona,1985/1986,Player,Defender,,Esteban Vigo,Spain,0,1955-01-17
FC Barcelona,1985/1986,Player,Defender,,Alexanko,Spain,0,1956-05-15
FC Barcelona,1985/1986,Player,Defender,,Gerardo,Spain,0,1956-11-16
FC Barcelona,1985/1986,Player,Defender,,Julio Alberto,Spain,0,1958-10-07
FC Barcelona,1985/1986,Player,Defender,,Fradera,Spain,0,1963-05-07
FC Barcelona,1985/1986,Player,Forward,,Pichi Alonso,Spain,0,1953-02-01
FC Barcelona,1985/1986,Player,Forward,,Steve Archibald,Scotland,1,1956-09-27
FC Barcelona,1985/1986,Player,Forward,,Carrasco,Spain,0,1959-03-06
FC Barcelona,1985/1986,Player,Forward,,Marcos Alonso,Spain,0,1959-10-01
FC Barcelona,1985/1986,Player,Forward,,Rojo,Spain,0,1959-11-17
FC Barcelona,1985/1986,Player,Forward,,Raúl Amarilla,Paraguay,1,1960-07-19
FC Barcelona,1985/1986,Player,Forward,,Clos,Spain,0,1960-08-08
FC Barcelona,1985/1986,Player,Goalkeeper,,Urruti,Spain,0,1952-02-17
FC Barcelona,1985/1986,Player,Goalkeeper,,Amador,Spain,0,1954-09-09
